user_id,Username,anime_id,Anime Title,rating
43554,mirichan00,350.0,Ojamajo Doremi,5.0
100470,Fishir,916.0,Tokkou,8.0
486747,makasplash,1735.0,Naruto: Shippuuden,9.0
687185,hrona,32696.0,Fukigen na Mononokean,6.0
715975,fusa,502.0,Dragon Ball Movie 1: Shen Long no Densetsu,7.0
45272,Okashii_Sensei,3359.0,Amatsuki,7.0
405279,Nemoa,15439.0,"Kono Danshi, Ningyo Hiroimashita.",7.0
115563,asija,553.0,Yami no Matsuei,5.0
435448,geasscommander,11285.0,Black★Rock Shooter (TV),8.0
37697,ChildOfBodom,14131.0,Girls & Panzer,10.0
57594,Phelrine,337.0,Psychic Academy,6.0
487571,L-Kratos,37920.0,Ueno-san wa Bukiyou,6.0
20431,evirob,6746.0,Durarara!!,8.0
349334,IDKwhoiam,3090.0,Aa! Megami-sama! Tatakau Tsubasa,7.0
24650,AzureKnight125,317.0,Final Fantasy VII: Advent Children,7.0
563757,Linaeris,36124.0,Itou Junji: Collection,6.0
93378,Skadi,6633.0,Queen's Blade: Gyokuza wo Tsugu Mono,6.0
106764,matias067,32843.0,Senki Zesshou Symphogear XV,8.0
32477,Krellia,845.0,Kiba,9.0
7410,SM4DAR,3702.0,Detroit Metal City,8.0
883563,The_Heat,19775.0,Sidonia no Kishi,6.0
418966,SHALUNISHKA,11013.0,Inu x Boku SS,6.0
499105,Tendo,27989.0,Hibike! Euphonium,7.0
431666,love_geena,1889.0,Higurashi no Naku Koro ni Kai,9.0
1055313,hezza_ruisu,449.0,InuYasha Movie 4: Guren no Houraijima,7.0
60158,canephalanx,6045.0,Kimi ni Todoke,8.0
348264,Emotocon,150.0,Blood+,6.0
64039,Askaron,853.0,Ouran Koukou Host Club,9.0
18844,T3Ko,527.0,Pokemon,6.0
356151,Tahuta-chan,21.0,One Piece,10.0
335179,namsommut,10521.0,Working'!!,8.0
336936,Sorce,1622.0,Kai Doh Maru,7.0
357733,Skyfire543,11785.0,Haiyore! Nyaruko-san,4.0
477565,KuranKun,868.0,Slayers Great,7.0
64068,theeggman85,43.0,Koukaku Kidoutai,8.0
380136,tomamoto,870.0,Dragon Half,9.0
73357,Twala,33674.0,No Game No Life: Zero,8.0
559623,SophiaFrederica,30191.0,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,7.0
475857,Swiftshot,18397.0,Shingeki no Kyojin OVA,10.0
3171,MaJuV,9969.0,Gintama',10.0
540987,AllanWerghi,23259.0,Gundam: G no Reconguista,5.0
506022,astarinlife,22789.0,Barakamon,7.0
322054,DeepSeaCreature,7720.0,Ookiku Furikabutte: Natsu no Taikai-hen,10.0
331396,Jintsu,567.0,The Big O,7.0
389502,C9StarFOX,34647.0,3-gatsu no Lion Recap,8.0
34925,myautumngalaxy,11739.0,Kimi to Boku. 2,8.0
355669,Yclan,2424.0,"Suteki desu wa, Sakura-chan! Tomoyo no Cardcaptor Sakura Katsuyaku Video Nikki!",5.0
1114683,Sylverruner,1829.0,Ged Senki,9.0
964655,misaki295,2398.0,Digimon Adventure 02: Diablomon no Gyakushuu,7.0
640575,ritsufag,17745.0,Kakushi Dere,8.0
89345,Diom,1887.0,Lucky☆Star,7.0
373382,Xeonphi,2619.0,Spider Riders: Oracle no Yuusha-tachi,7.0
428412,Knox316,5.0,Cowboy Bebop: Tengoku no Tobira,10.0
80128,mousse,177.0,Tsubasa Chronicle,9.0
439024,Zahi,39535.0,Mushoku Tensei: Isekai Ittara Honki Dasu,9.0
403259,Luminariia,8525.0,Kami nomi zo Shiru Sekai,8.0
300192,yohoos,4898.0,Kuroshitsuji,8.0
330739,eiburutaichou,24.0,School Rumble,9.0
11890,Zio,635.0,Juubee-chan: Lovely Gantai no Himitsu,7.0
4962,asdfgh,6372.0,Higashi no Eden Movie I: The King of Eden,7.0
585633,maha-wee,5835.0,Hanasakeru Seishounen,8.0
296087,DardDrak,275.0,Love♥Love?,6.0
23428,Aya45,286.0,B'T X,8.0
59173,Salva,3466.0,Kino no Tabi: The Beautiful World - Tou no Kuni - Free Lance,7.0
298785,TheMetalOverlord,23281.0,Psycho-Pass 2,7.0
323863,DeathSouL_L,21667.0,Non Non Biyori: Okinawa e Ikukoto ni Natta,7.0
487242,dart1609,6.0,Trigun,4.0
1091377,Shelly25,2171.0,Detective Conan Movie 11: Jolly Roger in the Deep Azure,9.0
369631,muffin333eater,513.0,Tenkuu no Shiro Laputa,8.0
82306,Mascuud,1564.0,Pokemon Advanced Generation,6.0
1115935,Southe1989,460.0,One Piece Movie 02: Nejimaki-jima no Daibouken,8.0
562719,Piratewolfie,146.0,Kono Minikuku mo Utsukushii Sekai,9.0
26252,Elena-,199.0,Sen to Chihiro no Kamikakushi,8.0
487530,moviegame,12883.0,Tsuritama,10.0
522349,pinkcarnation31,2476.0,School Days,7.0
1084649,CrowZero,5114.0,Fullmetal Alchemist: Brotherhood,10.0
583653,6neiro9,226.0,Elfen Lied,9.0
435608,smaara,205.0,Samurai Champloo,9.0
20875,Bron,31163.0,Dimension W,8.0
919859,valencia112,9135.0,Fullmetal Alchemist: The Sacred Star of Milos,9.0
495347,jairone420,1689.0,Byousoku 5 Centimeter,7.0
396826,krisyana,6922.0,Fate/stay night Movie: Unlimited Blade Works,8.0
363858,Chenpion,1482.0,D.Gray-man,6.0
21527,pompon,270.0,Hellsing,9.0
409469,ContraOmega,23289.0,Gekkan Shoujo Nozaki-kun,9.0
290055,sceptic,6802.0,So Ra No Wo To,9.0
312316,Khaoslager,1894.0,Yu☆Gi☆Oh!: Hikari no Pyramid,4.0
407189,r_i_k_o,21557.0,Omoide no Marnie,8.0
82466,TeeVar,40748.0,Jujutsu Kaisen,9.0
506010,laceknight,1033.0,Sennen Joyuu,8.0
521197,janadesu,14345.0,Btooom!,8.0
320574,Voyager_,9510.0,Mitsudomoe Zouryouchuu!,7.0
643285,Otohime,19111.0,Love Live! School Idol Project 2nd Season,9.0
447543,recklessdeku,2926.0,Myself; Yourself,6.0
26924,Randomcybrarian,1803.0,Dirty Pair: Lovely Angels yori Ai wo Komete,7.0
1078825,chaosmage294,40530.0,Jaku-Chara Tomozaki-kun,8.0
99733,sztukmistrz,2889.0,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,7.0
24060,Gatekeeper,433.0,"Kumo no Mukou, Yakusoku no Basho",8.0
66576,Nekogoroshi,2124.0,Code Geass: Hangyaku no Lelouch Recaps,7.0
397730,shizuku_hentai,3680.0,Ai no Katachi: Ecchi na Onnanoko wa Kirai... desu ka?,9.0
28945,Fantasma,594.0,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,5.0
95200,Sdg662,2966.0,Ookami to Koushinryou,7.0
409783,Altral,174.0,Tenjou Tenge,5.0
831671,Chell-sama,21437.0,Buddy Complex,7.0
83205,mscupcake91,384.0,Gantz,8.0
716645,kurimuchan,9919.0,Ao no Exorcist,9.0
560233,Dawnstar75,71.0,Full Metal Panic!,9.0
8475,lillockey,18153.0,Kyoukai no Kanata,8.0
29213,lily_hu,3299.0,H2O: Footprints in the Sand,7.0
305746,klorka,14741.0,Chuunibyou demo Koi ga Shitai!,8.0
76512,Amraam,1090.0,Kidou Senshi Gundam I,8.0
1126381,-SakuraxSyaoran-,16870.0,The Last: Naruto the Movie,9.0
362778,AnisYamamoto21,7769.0,Ookami-san to Shichinin no Nakama-tachi,10.0
515593,yukie_nyan,20.0,Naruto,8.0
469476,WhiteDragonLBP,20.0,Naruto,7.0
490103,Liyanka,936.0,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,6.0
20283,vega_pro,5397.0,Usavich III,8.0
55275,Sieg83,91.0,Shin Kidou Senki Gundam Wing: Endless Waltz,10.0
80303,Max384,2167.0,Clannad,7.0
358882,kitarin,442.0,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,7.0
511249,FroznFlame,2167.0,Clannad,7.0
439666,cuzitsAhRenDUH,6408.0,"""Bungaku Shoujo"" Movie",9.0
947499,phantasmatic,4181.0,Clannad: After Story,10.0
470391,AnimeKuro69,105.0,Boys Be...,4.0
329321,Scarlet113,21.0,One Piece,10.0
51078,hellspawn,35667.0,Ame no Ten Ten,5.0
424578,ramircamper,12113.0,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,9.0
307353,CruelComedy,2961.0,Digimon Adventure Movie,7.0
350578,Flip86,35413.0,Imouto sae Ireba Ii.,8.0
350189,Pagenzero,270.0,Hellsing,10.0
301712,Tappster,5597.0,Natsu no Arashi!,9.0
54748,thedolcloth,886.0,Amaenaide yo!! Katsu!!,6.0
469663,Linae,488.0,Ichigo Mashimaro,7.0
37922,Ryu_Soma,1252.0,Fushigi no Umi no Nadia: Original Movie,2.0
89329,Tydus,297.0,Grenadier: Hohoemi no Senshi,8.0
301201,Dievan,2966.0,Ookami to Koushinryou,10.0
118745,Kaito_X,642.0,Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e,8.0
320210,Virsagofma,1818.0,Claymore,8.0
426955,Michelangelo,797.0,Hanaukyou Maid-tai OVA,7.0
434936,otoshimae,34599.0,Made in Abyss,8.0
986587,TLanime,512.0,Majo no Takkyuubin,9.0
45245,Skurd,1889.0,Higurashi no Naku Koro ni Kai,7.0
448919,Kakateo,10578.0,C³,6.0
109249,ed335dot,6880.0,Deadman Wonderland,8.0
431974,Takumi_Usui,36517.0,Ninja Batman,6.0
506365,gogathejedi,13335.0,Fuse: Teppou Musume no Torimonochou,7.0
36768,TL,269.0,Bleach,8.0
44027,chicomeza,240.0,Genshiken,10.0
463815,notmycakedude,4214.0,Rosario to Vampire Capu2,5.0
550753,AnbuX,269.0,Bleach,9.0
27869,DakuTree,30276.0,One Punch Man,9.0
419786,EvaSeraphim,95.0,Turn A Gundam,7.0
497545,TamiBakaa,7674.0,Bakuman.,6.0
405967,catgurl1000,3655.0,Nabari no Ou,9.0
488842,Mikan9,16934.0,Chuunibyou demo Koi ga Shitai! Kirameki no... Slapstick Noel,8.0
93621,djiscool,36882.0,Arifureta Shokugyou de Sekai Saikyou,7.0
320766,fungsclup,12115.0,Berserk: Ougon Jidai-hen III - Kourin,9.0
464507,raziel656,2952.0,Final Fantasy VII: Advent Children Complete,7.0
328932,xotamagurl25xo,8476.0,Otome Youkai Zakuro,8.0
444624,entrana,18689.0,Diamond no Ace,8.0
1106797,SpunSugar,122.0,Full Moon wo Sagashite,6.0
397896,Annyan,4975.0,ChäoS;HEAd,4.0
1083767,Marina13Ichigo,6443.0,AIKa Zero,5.0
451000,Jernkastel,1273.0,Injuu Gakuen La☆Blue Girl: Fukkatsu-hen,4.0
1115277,ricsan,9790.0,Sora no Otoshimono: Tokeijikake no Angeloid,8.0
332707,ritouka,31765.0,Sword Art Online Movie: Ordinal Scale,8.0
439605,Kur0shi,248.0,Ichigo 100%,7.0
359914,kaixen,2969.0,Appleseed Saga Ex Machina,10.0
55685,Saga_Darklight,4654.0,Toaru Majutsu no Index,6.0
35518,paoros16,4437.0,Naruto: Shippuuden Movie 2 - Kizuna,5.0
55224,guiltyparty,2169.0,Ice,2.0
88085,hecksangel,2104.0,Seto no Hanayome,9.0
27467,airwalk,4596.0,Code Geass: Hangyaku no Lelouch Special Edition - Black Rebellion,7.0
449582,Terminatria,11759.0,Accel World,9.0
425577,xk2,5630.0,Higashi no Eden,9.0
389565,misstechnicolor,3702.0,Detroit Metal City,10.0
368660,Pitosus,28223.0,Death Parade,7.0
587189,Kundu,376.0,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",5.0
13651,versado,71.0,Full Metal Panic!,7.0
112811,Nisma,4938.0,Tsubasa: Shunraiki,10.0
41642,funtoo2,1216.0,Boku wa Konomama Kaeranai,6.0
1124183,ANewtypeCentury,34134.0,One Punch Man 2nd Season,7.0
463942,excellionx,37779.0,Yakusoku no Neverland,9.0
498018,thehawkseye,50265.0,Spy x Family,8.0
79087,bluebluetopaz,268.0,Golden Boy,7.0
310447,gymanonm,2986.0,Bamboo Blade,8.0
51948,yanmzry,14741.0,Chuunibyou demo Koi ga Shitai!,9.0
106090,Brew,1824.0,Hadashi no Gen,10.0
23202,Yopee,609.0,Saishuu Heiki Kanojo: Another Love Song,9.0
302079,Elbukhari,1535.0,Death Note,9.0
446829,Dave2in1,6347.0,Baka to Test to Shoukanjuu,10.0
112845,Celembrion,195.0,Onegai☆Teacher,7.0
521905,Haruhiist95,22507.0,Initial D Final Stage,9.0
11270,Tsukiyoshi,98.0,Mai-HiME,6.0
417846,sareth-waldrouk,31339.0,Drifters,7.0
3098,JNOtaku,1579.0,Kiniro no Corda: Primo Passo,6.0
536127,puwaberries,387.0,Haibane Renmei,7.0
58657,shapojii,8536.0,Fortune Arterial: Akai Yakusoku,8.0
413416,sonyx,4725.0,Ga-Rei: Zero,7.0
363476,detectivepixie,43.0,Koukaku Kidoutai,6.0
380340,Reusfarst,304.0,Aa! Megami-sama! Movie,5.0
341057,BrooklynBearBoy,849.0,Suzumiya Haruhi no Yuuutsu,9.0
307264,tkmeta,24075.0,Persona 4 the Golden Animation,7.0
1103409,AverageBear,38408.0,Boku no Hero Academia 4th Season,7.0
526207,SbSb__,1253.0,Saint Seiya: Meiou Hades Meikai-hen,8.0
489679,KagamiineGirl,721.0,Princess Tutu,7.0
1386,lord_heinrich,38524.0,Shingeki no Kyojin Season 3 Part 2,9.0
469389,cunkfuckly,20057.0,Space☆Dandy,8.0
442483,EmpressSeiChan,241.0,Girls Bravo: First Season,10.0
377652,InfiniteNine,763.0,Zoids,7.0
503091,Crazyman35,958.0,Heat Guy J,10.0
30370,otakulounge,12137.0,Robotica*Robotics,6.0
35016,J1U2C3E,634.0,Koi Kaze,10.0
1084185,ringraith,10092.0,Break Blade Movie 6: Doukoku no Toride,7.0
540427,fernandsensei,1575.0,Code Geass: Hangyaku no Lelouch,10.0
98772,erreur,9587.0,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,6.0
88750,Xmarksthespot,552.0,Digimon Adventure,7.0
79483,VomariK,20787.0,Black Bullet,8.0
492858,panda4life,40783.0,"Shachou, Battle no Jikan desu!",6.0
340582,PumpkinJackey,1535.0,Death Note,7.0
544327,steg22,11266.0,Ao no Exorcist: Kuro no Iede,8.0
293505,W1ldB0y,35834.0,Angolmois: Genkou Kassenki,8.0
482431,KarakuriAgeha,9330.0,Dragon Crisis!,6.0
486350,AoiSenkou,738.0,MÄR,6.0
467071,EmberWithin,31043.0,Boku dake ga Inai Machi,9.0
1121387,lleuku,1689.0,Byousoku 5 Centimeter,7.0
477375,abiranz,6746.0,Durarara!!,8.0
439148,geminilaser,43.0,Koukaku Kidoutai,9.0
930133,Iggari,15989.0,Saki Achiga-hen: Episode of Side-A Specials,8.0
2152,leapylee,6864.0,xxxHOLiC Rou,8.0
54867,Diakka,10397.0,Mashiro-iro Symphony: The Color of Lovers,7.0
294300,hakumal,5973.0,Fight Ippatsu! Juuden-chan!!,10.0
701,ShikiYukishiro,6587.0,Kurokami: Intermission,6.0
23422,hikaruumi1,1579.0,Kiniro no Corda: Primo Passo,10.0
31833,Haviv,249.0,InuYasha,8.0
351188,Kerrick,6336.0,Kidou Senshi Gundam Unicorn,9.0
77006,Tipit13,558.0,Major S2,10.0
314846,Talvar,60.0,Chrno Crusade,9.0
489909,nekoguy4444,12581.0,Asa made Jugyou Chu!,10.0
404820,Kenta_Maebara,154.0,Shaman King,7.0
314873,orbs,306.0,Abenobashi Mahou☆Shoutengai,6.0
427941,reckord,1255.0,Saint Seiya: Shinku no Shounen Densetsu,8.0
393272,yakamini,14227.0,Tonari no Kaibutsu-kun,10.0
421795,PhilPhil,2926.0,Myself; Yourself,6.0
31101,Mumby,1023.0,Wolf's Rain OVA,5.0
11798,Muc,578.0,Hotaru no Haka,7.0
476364,Amusingdead,206.0,Lodoss-tou Senki: Eiyuu Kishi Den,9.0
1067471,Strength,1060.0,Oruchuban Ebichu,9.0
483099,EntroX,5941.0,Cross Game,7.0
11194,ssudec,431.0,Howl no Ugoku Shiro,9.0
450720,cleptocat,9330.0,Dragon Crisis!,7.0
337899,Otaku_Duszynski,258.0,Hitsuji no Uta,5.0
568249,skitxophrenic,777.0,Hellsing Ultimate,10.0
424192,geonimo,2034.0,Lovely★Complex,7.0
354700,dizzyblue,12355.0,Ookami Kodomo no Ame to Yuki,10.0
527821,Keiishi,5081.0,Bakemonogatari,8.0
402310,tylardthefatt,4898.0,Kuroshitsuji,8.0
107874,Vatelema,31163.0,Dimension W,7.0
312249,SinHi,514.0,Cossette no Shouzou,7.0
361281,KyuKoneko,2148.0,Okane ga Nai,9.0
63445,Humabout,1735.0,Naruto: Shippuuden,9.0
1063347,thewepon,10357.0,Jinrui wa Suitai Shimashita,8.0
535681,Laerten,339.0,Serial Experiments Lain,8.0
474122,Alan_FB,10568.0,Kamisama no Memochou,7.0
471053,educard,36904.0,Aggressive Retsuko (ONA),9.0
58985,LMN1,3318.0,Kimi ga Nozomu Eien: Next Season,9.0
331420,JhCage,1735.0,Naruto: Shippuuden,9.0
43199,wouahho,13115.0,Hakuouki: Reimeiroku,9.0
1054863,salmikakkonen,48488.0,Higurashi no Naku Koro ni Sotsu,8.0
443877,D4Davidson,6547.0,Angel Beats!,8.0
1070975,Hunter2X2,396.0,Seikai no Senki,9.0
469689,nubc4kez,13659.0,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,9.0
389255,papermoon13,6774.0,Kuuchuu Buranko,8.0
50850,StormCast,151.0,Re: Cutey Honey,7.0
428308,ZaaiFTW,11741.0,Fate/Zero 2nd Season,10.0
481549,Sindr3lla,50602.0,Spy x Family Part 2,10.0
1094125,jimmydionysus,27631.0,God Eater,6.0
442029,-Kyora,10213.0,Maji de Watashi ni Koi Shinasai!,7.0
534799,Ravy,18195.0,Little Busters! Refrain,7.0
357585,NanashiOff,6948.0,Bakemonogatari Recap,8.0
1065063,rockson,12711.0,Uta no☆Prince-sama♪ Maji Love 2000%,8.0
311457,corde777,94.0,Kidou Senshi Gundam SEED Destiny,8.0
56481,sandy_kilo,903.0,Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,8.0
64896,IcingSugar,2767.0,Taneyamagahara no Yoru,5.0
100936,Solbar,32686.0,Keijo!!!!!!!!,5.0
304985,fruitcake13,7062.0,Hidamari Sketch x ☆☆☆,8.0
505480,Sniperk,7338.0,Darker than Black: Kuro no Keiyakusha Gaiden,6.0
602717,vividlyASMR,10805.0,Kami nomi zo Shiru Sekai: 4-nin to Idol,7.0
34093,zion20,19815.0,No Game No Life,8.0
564997,Qhinu,509.0,I My Me! Strawberry Eggs,8.0
467936,PrometheusZero,22789.0,Barakamon,8.0
531931,niwatori17,1909.0,Kusatta Kyoushi no Houteishiki,7.0
520151,haykath,4224.0,Toradora!,8.0
404820,Kenta_Maebara,11981.0,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,10.0
552187,FAROOS,13201.0,Monster Farm: Legend e no Michi,8.0
396390,Hazaeru,2889.0,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,10.0
449835,IgorMar,594.0,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,7.0
907747,Asulys,591.0,Amaenaide yo!!,7.0
105271,kix,306.0,Abenobashi Mahou☆Shoutengai,9.0
417610,twilightsdeath,16498.0,Shingeki no Kyojin,9.0
331872,Onairos,372.0,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,9.0
63054,crazyjoe,1045.0,Elf wo Karu Mono-tachi,6.0
510959,mcmillan,23289.0,Gekkan Shoujo Nozaki-kun,9.0
21026,kenshin514,5065.0,Detroit Metal City: Birth of the Metal Devil,7.0
684665,Kladian,8675.0,Seitokai Yakuindomo,9.0
1070975,Hunter2X2,30911.0,Tales of Zestiria the Cross,7.0
394210,Ludacryst,35972.0,Fairy Tail: Final Series,9.0
335625,DCYI,31229.0,Servamp,7.0
469587,Matt____O,13125.0,Shinsekai yori,10.0
22160,meowNekomeow,4182.0,Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita,10.0
328956,bananapanda,10396.0,Ben-To,7.0
23131,dago2682,12293.0,Campione! Matsurowanu Kamigami to Kamigoroshi no Maou,8.0
504463,RyryTheBold,27525.0,Fate/kaleid liner Prisma☆Illya 2wei Herz!,4.0
36641,Neuvil,1562.0,Yamato Nadeshiko Shichihenge♥,8.0
1097543,Toffee86,28999.0,Charlotte,9.0
410435,Omega22,12403.0,Yuru Yuri♪♪,8.0
491052,BlackRei,9724.0,Break Blade Movie 5: Shisen no Hate,9.0
90675,IronChefTakun,121.0,Fullmetal Alchemist,5.0
486134,lingeringsoul,232.0,Cardcaptor Sakura,9.0
533075,marcosvps,2867.0,Ane Jiru The Animation: Shirakawa Sanshimai ni Omakase,9.0
31534,ZodiacBeast,50281.0,Delicious Party♡Precure,7.0
787753,Dasanko,6205.0,Kämpfer,5.0
349025,Lublimilim,3080.0,Anime Tenchou,4.0
377166,ShinAtsuki,35905.0,Ryuuou no Oshigoto!,6.0
985437,Hebichan,31918.0,Owaranai Seraph: Nagoya-hen,5.0
451659,Aekue,13863.0,Arve Rezzle: Kikaijikake no Yousei-tachi,9.0
942503,Batman612,2994.0,Death Note: Rewrite,8.0
738023,Omnucleus,527.0,Pokemon,5.0
102362,Anka,1818.0,Claymore,8.0
517965,Lynchan,4134.0,"Naruto: Shippuuden - Shippuu! ""Konoha Gakuen"" Den",9.0
362237,MarioNeta,19647.0,Hajime no Ippo: Rising,8.0
110707,Shunshin_,442.0,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,7.0
85977,Takagiyagami,9863.0,SKET Dance,7.0
452530,GotMilf77,2904.0,Code Geass: Hangyaku no Lelouch R2,10.0
371016,XubeiX,32023.0,Bubuki Buranki,6.0
436275,spiralego,72.0,Full Metal Panic? Fumoffu,7.0
333631,Varen,776.0,Nanaka 6/17,6.0
388915,ayztea,15451.0,High School DxD New,7.0
580721,raxius1230,136.0,Hunter x Hunter,8.0
352849,Jroflcopter,25731.0,Cross Ange: Tenshi to Ryuu no Rondo,3.0
390822,Migelphobia,10379.0,Natsume Yuujinchou San,10.0
1072743,Mia_Chan,4181.0,Clannad: After Story,10.0
420122,ginmalkavar,1723.0,Clannad Movie,10.0
74338,Merc127,1943.0,Paprika,9.0
372410,stickmansam,35639.0,Just Because!,8.0
25964,IamBoogiepop,1186.0,Battle Athletess Daiundoukai (TV),10.0
393837,joevo2,3667.0,Strike Witches,6.0
415641,CCoy,3712.0,Zero no Tsukaima: Princesses no Rondo,7.0
398626,cherrypaj,2596.0,Shinreigari,7.0
294197,Emmywarrior159,19363.0,Gin no Saji 2nd Season,9.0
313275,Sumai,2273.0,Shin Kidou Senki Gundam Wing: Endless Waltz Special,8.0
630811,KazeNilrem,609.0,Saishuu Heiki Kanojo: Another Love Song,9.0
394537,notludovic,13333.0,Tari Tari,8.0
333105,tracy920,40456.0,Kimetsu no Yaiba Movie: Mugen Ressha-hen,7.0
358563,Pylixir,32615.0,Youjo Senki,8.0
386274,Roloko,47.0,Akira,7.0
366561,Borium,5112.0,Akikan!,7.0
89815,wolflee,4155.0,One Piece Film: Strong World,7.0
426659,Jiseon,18295.0,Kakumeiki Valvrave 2nd Season,7.0
24157,boku,30915.0,Kekkai Sensen: Soresaemo Saitei de Saikou na Hibi,4.0
41722,Konopa,2025.0,Darker than Black: Kuro no Keiyakusha,9.0
322659,Leolyth,5940.0,Seiken no Blacksmith,7.0
66377,DroefNai,2132.0,Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!,9.0
401862,Windspre,37675.0,Overlord III,10.0
13814,Don_Totore,17247.0,Machine-Doll wa Kizutsukanai,6.0
481392,nintendino,23269.0,Hello!! Kiniro Mosaic,9.0
449862,ParaFreak00,199.0,Sen to Chihiro no Kamikakushi,10.0
552463,jocolocogoco,16512.0,Devil Survivor 2 The Animation,5.0
102139,Star-les,2137.0,Haitokuzuma,5.0
511013,Xeao,8247.0,Bleach Movie 4: Jigoku-hen,6.0
379212,myochan,430.0,Fullmetal Alchemist: The Conqueror of Shamballa,6.0
53400,haZzeeM,627.0,Major S1,10.0
53340,KT,534.0,Slayers,7.0
296747,sakotothebutler,121.0,Fullmetal Alchemist,10.0
73571,lonely_shadow,1196.0,Masuda Kousuke Gekijou Gag Manga Biyori,6.0
367962,Takeshine,7817.0,B-gata H-kei,9.0
1076609,SeleneHime,4884.0,Tales of the Abyss,8.0
307208,wanwan,6392.0,Issho ni Training: Training with Hinako,7.0
534001,DiceMaster,42826.0,Seijo no Maryoku wa Bannou desu,7.0
519669,menocci,777.0,Hellsing Ultimate,9.0
373602,Xcited,2034.0,Lovely★Complex,7.0
422349,PasDeDeux,6793.0,"Kuroshitsuji: Sono Shitsuji, Kougyou",7.0
439666,cuzitsAhRenDUH,11111.0,Another,9.0
59242,L189,4884.0,Tales of the Abyss,7.0
1109781,empada65,10793.0,Guilty Crown,8.0
382697,max_x3,404.0,Bastard!! Ankoku no Hakaishin,10.0
636287,JackSteel,245.0,Great Teacher Onizuka,8.0
325724,petalshreds,23133.0,M3: Sono Kuroki Hagane,5.0
403394,Nantha,6467.0,Detective Conan Movie 14: The Lost Ship in the Sky,8.0
85302,Xellos20,7580.0,Ikkitousen: Xtreme Xecutor,8.0
464302,ppunish90,11285.0,Black★Rock Shooter (TV),10.0
383805,GitanteiTrap,30544.0,Gakusen Toshi Asterisk,7.0
1059583,realzsmaster,34541.0,Mary to Majo no Hana,8.0
8663,kasumin,1847.0,Rec: Yurusarezarumono,3.0
586875,Ze0nite,1.0,Cowboy Bebop,10.0
473470,Masamune29,48488.0,Higurashi no Naku Koro ni Sotsu,7.0
427823,VoltexEy,10172.0,Freezing Specials,7.0
51728,Excelsior_Tina,4752.0,Vampire Knight Guilty,10.0
523053,Lonerina,721.0,Princess Tutu,10.0
11838,xboingx,2986.0,Bamboo Blade,8.0
446175,r0b0pa7h,11077.0,Hellsing: The Dawn,7.0
363470,Hmmmmmmmmmmm,2952.0,Final Fantasy VII: Advent Children Complete,6.0
303140,istand41,372.0,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,10.0
500860,Ranmabaka,39587.0,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,6.0
368733,DeathRabbitz,820.0,Ginga Eiyuu Densetsu,9.0
20467,KuroRinX,1890.0,Clover,8.0
3207,tmth,62.0,D.C.: Da Capo,4.0
548381,SaintGreed,5525.0,07-Ghost,7.0
451955,Veselin,237.0,Koukyoushihen Eureka Seven,8.0
398955,Infornographie,339.0,Serial Experiments Lain,10.0
109269,Szasza,3616.0,Kamen no Maid Guy,10.0
711641,renan_vr,18095.0,Nourin,8.0
61950,ShadoWolf,910.0,Himawari!,7.0
1075781,OurLordAndDavior,8795.0,Panty & Stocking with Garterbelt,8.0
83407,ushiromiyanick,19759.0,Ansatsu Kyoushitsu: Jump Festa 2013 Special,9.0
305446,Lance20XD6,5258.0,Hajime no Ippo: New Challenger,8.0
87772,MilkShake,12967.0,Arcana Famiglia,4.0
483936,Valar,4182.0,Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita,8.0
528945,Tweeezy,10620.0,Mirai Nikki (TV),9.0
538237,threadarrow,161.0,Peace Maker Kurogane,9.0
346285,noponen,16662.0,Kaze Tachinu,9.0
25657,Chrisrulz555,195.0,Onegai☆Teacher,6.0
400994,Teiyori,10721.0,Mawaru Penguindrum,6.0
366888,Cazz0u,30503.0,Noragami Aragoto,8.0
